@relation UScensus_exercise

@attribute caseid numeric

@attribute dAge {0,1,2,3,4,5,6,7}

@attribute dAncstry1 {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute dAncstry2  {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iAvail {0,1,2,3,4}

@attribute iCitizen {0,1,2,3,4}

@attribute iClass {0,1,2,3,4,5,6,7,8,9}

@attribute dDepart {0,1,2,3,4,5}
@attribute iDisabl1 {0,1,2}

@attribute iDisabl2 {0,1,2}

@attribute iEnglish {0,1,2,3,4}

@attribute iFeb55 {0,1}
@attribute iFertil {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute dHispanic {0,1,2,3,4,5,6,7,8,9}

@attribute dHour89 {0,1,2,3,4,5}

@attribute dHours {0,1,2,3,4,5}

@attribute iImmigr {0,1,2,3,4,5,6,7,8,9,10}

@attribute dIncome1 {0,1,2,3,4}

@attribute dIncome2 {0,1}

@attribute dIncome3 {0,1}

@attribute dIncome4 {0,1}

@attribute dIncome5 {0,1}

@attribute dIncome6 {0,1}

@attribute dIncome7 {0,1}

@attribute dIncome8 {0,1}

@attribute dIndustry {0,1,2,3,4,5,6,7,8,9,10,11,12}

@attribute iKorean {0,1}

@attribute iLang1 {0,1,2}

@attribute iLooking {0,1,2}

@attribute iMarital {0,1,2,3,4}
@attribute iMay75880 {0,1}
@attribute iMeans {0,1,2,3,4,5,6,7,8,9,10,11,12}
@attribute iMilitary {0,1,2,3,4}

@attribute iMobility {0,1,2}
@attribute iMobillim {0,1,2}

@attribute dOccup {0,1,2,3,4,5,6,7,8}

@attribute iOthrserv {0,1}

@attribute iPerscare {0,1,2}

@attribute dPOB {0,1,2,3,4,5,6}

@attribute dPoverty {0,1,2}

@attribute dPwgt1 {0,1,2,3}

@attribute iRagechld {0,1,2,3,4}

@attribute dRearning {0,1,2,3,4,5}

@attribute iRelat1 {0,1,2,3,4,5,6,7,8,9,10,11,12,13}

@attribute iRelat2 {0,1,2,3,4,5,6,7,8,9}

@attribute iRemplpar {0,111,112,113,114,121,122,133,134,141,211,212,213,221,222,223}

@attribute iRiders {0,1,2,3,4,5,6,7,8}

@attribute iRlabor {0,1,2,3,4,5,6}

@attribute iRownchld {0,1}

@attribute dRpincome {0,1,2,3,4,5}

@attribute iRPOB {10,21,22,23,24,31,32,33,34,35,36,40,51,52}

@attribute iRrelchld {0,1}

@attribute iRspouse {0,1,2,3,4,5,6}

@attribute iRvetserv {0,1,2,3,4,5,6,7,8,9,10,11}

@attribute iSchool {0,1,2,3}

@attribute iSept80 {0,1}

@attribute iSex {0,1}

@attribute iSubfam1 {0,1,2,3}

@attribute iSubfam2 {0,1,2,3}

@attribute iTmpabsnt {0,1,2,3}

@attribute dTravtime {0,1,2,3,4,5,6}

@attribute iVietnam {0,1}

@attribute dWeek89 {0,1,2}

@attribute iWork89 {0,1,2}

@attribute iWorklwk {0,1,2}

@attribute iWWII {0,1}

@attribute iYearsch {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17}

@attribute iYearwrk {0,1,2,3,4,5,6,7}

@attribute dYrsserv {0,1,2}



@data
23002,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,4,0,2,0,223,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
23003,5,3,1,0,0,3,5,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,10,0,2,0,4,0,1,4,1,2,3,0,2,0,2,1,0,4,2,0,0,1,1,0,4,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
23004,4,1,2,0,0,1,2,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,1,4,2,2,1,0,2,0,2,2,0,4,0,0,0,1,1,0,5,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,14,1,0
23005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0
23006,2,1,2,0,0,1,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,2,4,0,0,4,1,2,6,0,2,0,0,1,0,2,13,0,0,0,6,0,2,24,0,6,0,3,0,0,0,0,3,0,0,1,1,2,0,10,2,0
23007,3,0,1,0,0,1,5,2,2,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,6,0,2,0,2,1,4,2,2,0,0,1,1,0,2,23,0,6,0,3,0,1,0,0,0,1,0,1,1,1,0,10,1,0
23008,7,1,2,0,0,3,0,2,2,0,0,4,0,4,0,0,1,0,0,1,1,0,0,0,9,0,2,2,1,0,0,4,1,2,3,0,2,0,2,0,4,2,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,0,0,0,1,1,2,0,7,2,0
23009,4,1,1,0,0,6,4,2,2,0,0,0,0,5,5,0,0,1,0,1,0,0,0,0,5,0,2,0,0,0,10,4,2,2,1,0,2,0,2,0,0,3,0,0,0,0,1,0,3,10,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,11,1,0
23010,6,1,3,0,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,1,2,0,1,0,0,0,6,0,2,21,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,6,0
23011,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,4,0,2,0,112,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23012,7,11,1,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
23013,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,2,1,2,0,0,2,0,2,0,0,0,4,0,0,0,6,0,2,24,0,3,10,1,0,0,0,0,3,0,0,0,2,2,1,5,6,1
23014,3,1,2,0,0,1,3,2,2,1,0,1,0,3,5,0,1,0,0,0,0,0,0,0,8,0,1,0,4,0,1,4,2,2,1,0,2,0,2,2,4,2,0,0,0,1,1,0,2,21,0,6,0,2,0,1,0,0,0,3,0,1,1,1,0,14,1,0
23015,4,11,1,0,0,1,3,2,2,0,0,0,0,3,4,0,3,0,0,1,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,1,0,4,0,0,0,2,1,0,4,23,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,11,1,0
23016,6,0,1,0,0,0,0,2,2,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,4,1,2,0,0,2,0,2,3,4,0,5,0,0,0,6,0,2,23,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,7,5,0
23017,4,1,1,0,0,6,3,2,2,0,0,0,0,3,3,0,0,1,0,1,0,0,0,0,3,0,2,0,4,0,1,4,2,2,5,0,2,0,2,0,0,4,0,0,0,2,1,0,4,10,0,6,0,1,0,0,0,0,0,5,0,1,1,1,0,10,1,0
23018,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23019,7,11,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,1,4,0,0,0,0,0,6,0,2,10,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
23020,4,2,2,0,0,1,2,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,7,0,2,0,2,0,1,4,2,2,2,0,2,0,2,1,0,4,10,0,0,1,1,0,4,10,0,4,0,1,0,0,0,0,0,3,0,2,1,1,0,11,1,0
23021,7,1,1,0,0,1,0,2,2,1,0,3,0,0,0,0,0,0,0,1,1,0,1,0,5,0,1,2,0,0,0,4,1,2,2,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,3,0
23022,2,0,1,0,0,1,4,2,2,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
23023,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,2,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
23024,5,11,1,0,0,5,5,2,2,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,0,1,0,0,1,1,0,2,23,0,1,0,1,0,1,0,0,0,5,0,0,2,1,0,10,1,0
23025,7,0,1,0,0,0,0,2,2,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,22,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,13,6,0
23026,6,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,1,2,0,0,0,2,2,2,5,0,2,0,2,0,0,0,0,0,0,0,6,0,3,10,0,1,10,1,0,0,0,0,3,0,0,0,2,2,1,11,4,1
23027,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23028,7,2,1,0,4,0,0,2,2,3,0,8,0,0,0,9,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,2,2,1,4,0,1,0,0,0,6,0,2,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,1,6,0
23029,4,0,1,0,0,7,4,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,1,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
23030,3,2,1,0,0,6,0,2,2,0,0,3,0,3,2,0,0,1,0,0,0,0,0,0,8,0,2,0,0,0,11,4,2,2,1,0,2,0,2,2,3,2,0,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,2,1,1,0,10,1,0
23031,6,11,1,0,0,7,3,1,2,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,3,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,2,0,0,0,1,1,0,3,10,0,1,0,1,0,0,0,0,0,4,0,1,1,1,0,5,1,0
23032,3,6,1,0,4,0,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,3,1,2,0,0,0,0,0,0,6,0,0,52,0,1,0,2,0,0,0,0,3,0,0,0,2,2,0,14,7,0
23033,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,121,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
23034,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,113,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
23035,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,9,0,2,0,2,0,1,4,2,2,1,0,2,0,2,2,0,4,10,0,0,2,1,0,4,21,0,4,0,1,0,0,0,0,0,1,0,2,1,1,0,10,1,0
23036,7,1,2,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,1,3,4,0,0,0,0,0,6,0,2,22,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,9,6,0
23037,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,222,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23038,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
23039,6,1,1,0,0,7,3,2,2,0,0,0,0,5,5,0,3,1,0,1,0,0,0,0,7,0,2,0,0,0,1,3,1,2,2,0,2,0,2,2,0,4,1,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,14,1,0
23040,5,11,1,0,0,1,2,2,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,2,4,1,2,3,0,2,0,2,1,4,0,1,0,0,0,1,0,0,10,0,1,0,1,0,1,0,0,0,5,0,0,2,1,0,10,1,0
23041,6,1,1,0,0,1,3,2,2,0,1,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,2,0,1,2,1,2,6,0,2,0,2,3,0,2,0,0,0,2,1,0,2,10,0,4,7,1,0,0,0,0,0,3,0,1,1,1,0,6,1,1
23042,4,1,1,0,0,1,3,2,2,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,4,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,6,0,2,1,1,0,11,1,0
23043,5,1,1,0,0,6,4,2,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,1,3,2,2,2,0,2,0,2,1,0,2,0,0,0,1,1,0,2,22,0,1,0,1,0,0,0,0,0,2,0,1,1,1,0,11,1,0
23044,6,1,1,0,0,1,5,2,2,1,0,7,0,3,3,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,24,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
23045,7,1,1,0,0,1,0,2,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,8,0,2,2,0,0,0,4,2,2,1,0,2,0,2,1,0,2,0,0,0,0,2,0,3,23,0,1,0,1,0,0,0,0,2,0,0,1,1,2,0,15,1,0
23046,6,2,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,1,2,0,0,2,0,2,0,4,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,6,0
23047,5,9,1,0,4,1,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,7,0,1,2,0,0,0,4,2,2,6,0,2,3,1,2,0,0,0,0,0,0,6,0,3,52,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,1,4,0
23048,5,1,1,0,0,3,3,2,2,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,1,4,1,2,3,0,2,0,2,2,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,10,1,0
23049,6,1,1,0,0,1,5,2,2,0,0,4,0,2,1,0,1,0,0,1,0,0,0,0,9,0,2,0,2,0,1,4,2,2,3,0,2,0,2,3,4,2,2,0,0,1,1,0,2,23,0,4,0,1,0,1,0,0,0,5,0,1,1,1,0,11,1,0
23050,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
23051,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,122,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23052,4,11,1,0,0,5,1,2,2,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,11,0,2,0,0,0,1,1,2,2,2,0,2,0,0,1,0,3,13,0,0,1,4,0,3,23,0,2,1,1,1,0,0,0,0,3,0,1,1,1,0,10,1,2
23053,4,1,3,0,0,1,5,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,2,4,0,0,1,1,0,2,10,0,6,0,2,0,1,0,0,0,4,0,2,1,1,0,11,1,0
23054,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,1,0,0,0,8,0,0,0,0,0,0,10,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0
23055,6,11,1,4,0,1,0,2,2,0,1,0,0,3,0,0,2,0,0,0,0,0,0,1,4,0,2,1,0,0,0,2,2,2,6,0,2,0,2,1,0,3,0,0,0,0,3,0,4,22,0,1,4,1,0,0,0,0,1,0,1,1,1,2,0,11,2,2
23056,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,121,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23057,2,0,1,0,0,1,2,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,4,0,2,0,4,0,1,4,2,2,5,0,2,0,2,0,4,2,4,0,0,2,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
23058,6,1,1,0,0,2,4,2,2,0,0,0,0,5,5,0,2,0,0,1,0,0,0,0,9,0,2,0,0,0,10,4,1,2,1,0,2,0,2,0,0,3,0,0,0,0,1,0,3,22,0,1,0,1,0,0,0,0,0,1,0,2,1,1,0,16,1,0
23059,7,11,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,8,1,0,0,0,0,3,0,0,0,2,2,0,5,6,1
23060,3,1,3,0,0,1,5,2,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,2,0,2,0,2,1,1,2,1,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,3,0,1,1,1,0,13,1,0
23061,3,11,1,0,0,1,5,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,4,1,2,6,0,2,0,2,0,0,2,2,0,0,1,1,0,2,22,0,6,0,2,0,0,0,0,0,5,0,1,1,1,0,11,1,0
23062,3,1,1,4,0,1,0,2,2,0,0,5,0,3,0,0,1,0,0,0,0,1,0,0,4,0,2,1,4,0,0,4,1,2,6,0,2,0,1,1,3,2,0,0,0,0,3,0,2,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,7,2,0
23063,4,1,2,0,0,5,5,2,2,0,0,3,0,1,1,0,2,1,0,1,0,0,0,1,9,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,3,3,1,0,0,1,1,0,3,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
23064,3,3,1,0,4,5,1,2,2,2,0,0,5,5,3,1,3,0,0,0,0,0,0,0,11,0,1,0,0,0,1,1,2,2,7,0,2,6,2,2,0,4,0,0,0,1,4,0,4,52,0,1,1,2,1,0,0,0,0,5,0,2,1,1,0,10,1,1
23065,7,2,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,0,4,1,2,0,0,2,0,1,2,4,0,0,0,0,0,6,0,2,21,0,4,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
23066,2,1,2,0,0,1,4,2,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,12,4,2,2,4,0,2,0,2,0,4,2,2,0,112,0,1,1,2,10,1,6,0,2,0,1,0,0,0,1,0,2,1,1,0,7,1,0
23067,4,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,0,2,0,3,0,1,4,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,22,0,5,0,1,0,0,0,0,0,3,0,1,1,1,0,13,1,0
23068,6,1,1,0,0,6,5,2,2,0,0,4,0,5,3,0,0,0,1,1,1,0,0,0,1,0,2,0,0,0,10,4,1,2,4,0,2,0,2,0,4,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,8,1,0
23069,3,0,1,0,0,5,1,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,11,0,2,0,0,0,1,1,2,2,5,0,2,0,2,2,0,3,0,0,0,1,4,0,3,22,0,1,1,2,1,0,0,0,0,2,0,2,1,1,0,11,1,2
23070,3,3,1,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,2,2,0,0,2,0,1,2,3,0,1,0,0,0,6,0,0,24,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,5,0
23071,3,7,1,0,4,1,4,2,2,1,0,1,0,3,3,3,1,0,0,0,0,0,0,0,9,0,1,0,4,0,1,4,2,2,1,0,2,5,2,3,4,2,9,0,0,1,1,0,2,52,0,6,0,1,0,1,0,0,0,2,0,1,1,1,0,14,1,0
23072,6,1,1,0,0,6,1,2,2,0,0,2,0,5,5,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,3,0,2,0,1,0,4,1,1,0,0,1,1,0,1,22,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,10,1,0
23073,7,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,4,0,0,2,1,2,0,0,2,0,2,2,0,0,0,0,0,0,6,0,3,21,0,6,10,1,0,0,0,0,3,0,0,0,2,2,1,11,5,2
23074,4,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,1,2,5,0,2,0,2,1,0,3,1,0,0,1,1,0,3,22,0,1,0,2,0,0,0,0,0,5,0,1,1,1,0,12,1,0
23075,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,21,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
23076,5,1,2,0,0,1,0,1,1,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,9,0,2,2,3,0,0,4,2,2,3,0,1,0,2,1,4,2,0,0,0,0,6,0,2,21,0,5,0,1,0,1,0,0,3,0,0,1,1,2,0,8,2,0
23077,7,0,1,0,0,6,0,2,2,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,1,0,2,2,0,0,0,4,1,2,4,0,2,0,2,0,0,2,0,0,0,0,6,0,2,23,0,1,0,1,0,0,0,0,3,0,0,1,1,2,0,7,2,0
23078,7,11,1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,4,1,1,0,0,2,0,2,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,5,6,0
23079,7,1,2,0,0,1,5,1,2,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,8,0,2,0,0,0,1,2,2,2,6,0,1,0,2,2,0,2,0,0,0,1,1,0,2,22,0,1,10,1,0,0,0,0,0,3,0,1,1,1,1,9,1,1
23080,6,11,1,0,0,1,3,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0,1,2,2,2,6,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,8,1,0,0,0,0,0,4,0,2,1,1,0,11,1,1
23081,3,0,1,0,0,1,4,2,2,0,0,1,0,2,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,1,2,4,2,2,0,0,1,1,0,2,10,0,2,0,1,0,1,0,0,0,2,0,2,1,1,0,10,1,0
23082,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,122,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
23083,3,2,1,0,0,1,3,2,2,0,0,1,0,3,3,0,2,0,0,1,0,0,0,0,4,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,4,3,10,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,1,0,2,1,1,0,11,1,0
23084,5,11,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,2,0,2,0,0,1,0,0,12,0,0,0,6,0,0,10,0,2,0,1,0,0,0,0,3,0,0,0,2,2,0,10,3,0
23085,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23086,6,3,1,0,4,1,0,1,1,3,0,1,6,3,0,6,1,0,0,0,0,0,0,0,8,0,1,2,0,0,0,4,1,2,6,0,2,4,2,2,4,2,1,0,0,0,6,0,2,52,0,1,0,1,0,1,0,0,3,0,0,1,1,2,0,5,2,0
23087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,111,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23088,4,1,2,0,0,4,3,2,2,0,0,1,0,3,4,0,1,0,0,1,0,0,0,0,10,0,2,0,2,0,1,4,1,2,2,0,2,0,2,2,4,2,0,0,0,1,1,0,2,10,0,4,0,1,0,1,0,0,0,5,0,2,1,1,0,12,1,0
23089,4,1,1,0,4,1,4,2,2,0,0,0,0,5,5,1,3,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,2,2,1,0,2,2,2,1,0,4,0,0,0,1,1,0,4,52,0,6,0,1,0,0,0,0,0,4,0,1,1,1,0,17,1,0
23090,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,1,1,4,0,2,0,222,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
